Timestamp[s],Timestamp,PERCLOS
1120,20:20:36,0.007391763
1121,20:20:37,0.025052192
1122,20:20:38,0.001038422
1124,20:20:40,0.0041841
1125,20:20:41,0.021516393
1126,20:20:42,0.004162331
1127,20:20:43,0.015384615
1128,20:20:44,0.021943574
1129,20:20:45,0.032467532
1130,20:20:46,0.049111808
1131,20:20:47,0.06557377
1132,20:20:48,0.005213764
1133,20:20:49,0.009355509
1134,20:20:50,0.009574468
1135,20:20:51,0.025210084
1136,20:20:52,0
1137,20:20:53,0
1138,20:20:54,0.005219207
1139,20:20:55,0
1140,20:20:56,0.016649324
1141,20:20:57,0.006309148
1142,20:20:58,0.003033367
1143,20:20:59,0.017653167
1144,20:21:00,0.035379813
1145,20:21:01,0.007216495
1147,20:21:03,0.023834197
1148,20:21:04,0
1149,20:21:05,0.014522822
1150,20:21:06,0.012526096
1151,20:21:07,0.012671595
1152,20:21:08,0.029958678
1153,20:21:09,0.00308642
1154,20:21:10,0.002018163
1155,20:21:11,0.006224066
1156,20:21:12,0.023809524
1157,20:21:13,0
1158,20:21:14,0.001022495
1159,20:21:15,0
1160,20:21:16,0.001043841
1161,20:21:17,0.017838405
1162,20:21:18,0.012618297
1163,20:21:19,0.001054852
1164,20:21:20,0.00610998
1165,20:21:21,0.015560166
1167,20:21:23,0.010298661
1168,20:21:24,0.026041667
1169,20:21:25,0.018567639
1170,20:21:26,0.032224532
1171,20:21:27,0.011293634
1172,20:21:28,0.001035197
1173,20:21:29,0.01025641
1174,20:21:30,0.001029866
1175,20:21:31,0.002103049
1176,20:21:32,0.00102459
1177,20:21:33,0.001044932
1178,20:21:34,0.001017294
1179,20:21:35,0.006263048
1180,20:21:36,0.001028807
1181,20:21:37,0.004094166
1182,20:21:38,0.001041667
1183,20:21:39,0.016477858
1184,20:21:40,0.006122449
1185,20:21:41,0.02247191
1186,20:21:42,0.005230126
1188,20:21:44,0.002034588
1189,20:21:45,0.002072539
1190,20:21:46,0.019328586
1191,20:21:47,0.037037037
1192,20:21:48,0.053278689
1193,20:21:49,0
1194,20:21:50,0.010559662
1195,20:21:51,0.027484144
1196,20:21:52,0.044979079
1197,20:21:53,0.061983471
1198,20:21:54,0.078920042
1199,20:21:55,0.008412198
1200,20:21:56,0.026068822
1201,20:21:57,0.007291667
1202,20:21:58,0.001043841
1203,20:21:59,0.003141361
1204,20:22:00,0.009365245
1205,20:22:01,0.003083248
1206,20:22:02,0.007261411
1207,20:22:03,0.003102378
1208,20:22:04,0.01552795
1209,20:22:05,0
1211,20:22:07,0.004052685
1212,20:22:08,0.021989529
1213,20:22:09,0.005219207
1214,20:22:10,0.013513514
1215,20:22:11,0.010141988
1216,20:22:12,0.001044932
1217,20:22:13,0.007268951
1218,20:22:14,0.00621118
1219,20:22:15,0.002022245
1220,20:22:16,0.014537902
1221,20:22:17,0.0125
1222,20:22:18,0.029442692
1223,20:22:19,0.002059732
1224,20:22:20,0.011506276
1225,20:22:21,0.003149606
1226,20:22:22,0.006198347
1227,20:22:23,0.003067485
1228,20:22:24,0.004132231
1229,20:22:25,0.009414226
1230,20:22:26,0.010183299
1231,20:22:27,0.007261411
1232,20:22:28,0.003112033
1233,20:22:29,0.002118644
1235,20:22:31,0.001037344
1236,20:22:32,0.003112033
1237,20:22:33,0
1238,20:22:34,0.001035197
1239,20:22:35,0.019067797
1240,20:22:36,0.00204918
1241,20:22:37,0.018691589
1242,20:22:38,0
1243,20:22:39,0.003092784
1244,20:22:40,0
1245,20:22:41,0.001023541
1246,20:22:42,0.002079002
1247,20:22:43,0.002076843
1248,20:22:44,0
1249,20:22:45,0
1250,20:22:46,0
1251,20:22:47,0.012108981
1252,20:22:48,0.00508647
1253,20:22:49,0.012935323
1254,20:22:50,0.003061224
1255,20:22:51,0.004028197
1256,20:22:52,0.001020408
1257,20:22:53,0
1258,20:22:54,0
1260,20:22:56,0
1261,20:22:57,0
1262,20:22:58,0.012513034
1263,20:22:59,0.030334728
1264,20:23:00,0.048016701
1265,20:23:01,0.065887354
1266,20:23:02,0
1267,20:23:03,0.002061856
1268,20:23:04,0.010351967
1269,20:23:05,0.002096436
1270,20:23:06,0.014341591
1271,20:23:07,0.002114165
1272,20:23:08,0.002094241
1273,20:23:09,0.00307377
1274,20:23:10,0.003174603
1275,20:23:11,0.001042753
1276,20:23:12,0.001038422
1277,20:23:13,0.013499481
1278,20:23:14,0.002055498
1279,20:23:15,0.004119464
1280,20:23:16,0.00104712
1281,20:23:17,0.014344262
1283,20:23:19,0
1284,20:23:20,0.005149331
1285,20:23:21,0.001054852
1286,20:23:22,0.001074114
1287,20:23:23,0.005279831
1288,20:23:24,0.001029866
1289,20:23:25,0.003024194
1290,20:23:26,0.001033058
1291,20:23:27,0.018575851
1292,20:23:28,0.002074689
1293,20:23:29,0.006147541
1294,20:23:30,0.006217617
1295,20:23:31,0.002063983
1296,20:23:32,0.003108808
1297,20:23:33,0
1298,20:23:34,0.002057613
1299,20:23:35,0.001030928
1300,20:23:36,0.00524109
1301,20:23:37,0
1303,20:23:39,0.001038422
1304,20:23:40,0.001043841
1305,20:23:41,0
1306,20:23:42,0
1307,20:23:43,0.001033058
1308,20:23:44,0.018518519
1309,20:23:45,0.001039501
1310,20:23:46,0.003089598
1311,20:23:47,0.003147954
1312,20:23:48,0.001025641
1313,20:23:49,0.002051282
1314,20:23:50,0.0093361
1315,20:23:51,0.003154574
1316,20:23:52,0.019648397
1317,20:23:53,0.001033058
1318,20:23:54,0.010504202
1319,20:23:55,0.002068252
1320,20:23:56,0
1321,20:23:57,0
1322,20:23:58,0.001028807
1323,20:23:59,0.003121748
1324,20:24:00,0.005181347
1326,20:24:02,0.00408998
1327,20:24:03,0.001038422
1328,20:24:04,0.002118644
1329,20:24:05,0.019507187
1330,20:24:06,0.00619195
1331,20:24:07,0.00310559
1332,20:24:08,0.008359457
1333,20:24:09,0.00524109
1334,20:24:10,0
1335,20:24:11,0.015756303
1336,20:24:12,0.016443988
1337,20:24:13,0.009221311
1338,20:24:14,0.027310924
1339,20:24:15,0.035478548
1340,20:24:16,0.062367865
1341,20:24:17,0.080338266
1342,20:24:18,0.007383966
1343,20:24:19,0
1344,20:24:20,0.003039514
1346,20:24:22,0.002063983
1347,20:24:23,0.019709544
1348,20:24:24,0.037539103
1349,20:24:25,0.012358393
1350,20:24:26,0.001068376
1351,20:24:27,0.007231405
1352,20:24:28,0
1353,20:24:29,0
1354,20:24:30,0.001049318
1355,20:24:31,0
1356,20:24:32,0
1357,20:24:33,0.001040583
1358,20:24:34,0.007306889
1359,20:24:35,0
1360,20:24:36,0.009307135
1361,20:24:37,0.001052632
1362,20:24:38,0
1363,20:24:39,0.00729927
1364,20:24:40,0.008188332
1365,20:24:41,0
1366,20:24:42,0.007276507
1368,20:24:44,0.001035197
1369,20:24:45,0.01565762
1370,20:24:46,0
1371,20:24:47,0.00105042
1372,20:24:48,0.001060445
1373,20:24:49,0.004175365
1374,20:24:50,0.001048218
1375,20:24:51,0.001061571
1376,20:24:52,0.002079002
1377,20:24:53,0
1378,20:24:54,0.005159959
1379,20:24:55,0.027272727
1380,20:24:56,0.001040583
1381,20:24:57,0.001040583
1382,20:24:58,0
1383,20:24:59,0.001044932
1384,20:25:00,0
1385,20:25:01,0
1386,20:25:02,0.003177966
1388,20:25:04,0.004158004
1389,20:25:05,0.001030928
1390,20:25:06,0
1391,20:25:07,0.002079002
1392,20:25:08,0
1393,20:25:09,0.001035197
1394,20:25:10,0.00931677
1395,20:25:11,0
1396,20:25:12,0.001064963
1397,20:25:13,0.00104712
1398,20:25:14,0.010438413
1399,20:25:15,0.003157895
1400,20:25:16,0.005181347
1401,20:25:17,0.002072539
1402,20:25:18,0.015576324
1403,20:25:19,0.001036269
1404,20:25:20,0
1405,20:25:21,0.001030928
1407,20:25:23,0
1408,20:25:24,0
1409,20:25:25,0
1410,20:25:26,0
1411,20:25:27,0.007231405
1412,20:25:28,0.025289779
1413,20:25:29,0
1414,20:25:30,0.002061856
1415,20:25:31,0.020127119
1416,20:25:32,0.011853448
1417,20:25:33,0.002098636
1418,20:25:34,0
1419,20:25:35,0
1420,20:25:36,0
1421,20:25:37,0.009297521
1422,20:25:38,0.008510638
1423,20:25:39,0.001038422
1424,20:25:40,0.001007049
1425,20:25:41,0
1426,20:25:42,0.008008008
1427,20:25:43,0
1428,20:25:44,0.003236246
1429,20:25:45,0.007376185
1431,20:25:47,0
1432,20:25:48,0
1433,20:25:49,0.004110997
1434,20:25:50,0
1435,20:25:51,0.001054852
1436,20:25:52,0.003118503
1437,20:25:53,0.009365245
1438,20:25:54,0.003131524
1439,20:25:55,0.005252101
1440,20:25:56,0.01338826
1441,20:25:57,0.006217617
1442,20:25:58,0.009404389
1443,20:25:59,0.003099174
1444,20:26:00,0.002051282
1445,20:26:01,0.00952381
1446,20:26:02,0.003128259
1447,20:26:03,0.003083248
1448,20:26:04,0
1449,20:26:05,0.006322445
1450,20:26:06,0.013742072
1451,20:26:07,0.003138075
1453,20:26:09,0.002066116
1454,20:26:10,0.004287245
1455,20:26:11,0.001049318
1456,20:26:12,0.004179728
1457,20:26:13,0.007253886
1458,20:26:14,0.003151261
1459,20:26:15,0.003095975
1460,20:26:16,0.007194245
1461,20:26:17,0.006224066
1462,20:26:18,0.00621118
1463,20:26:19,0.00209205
1464,20:26:20,0.004052685
1465,20:26:21,0.001044932
1466,20:26:22,0
1467,20:26:23,0
1468,20:26:24,0.007223942
1469,20:26:25,0.006282723
1470,20:26:26,0.002066116
1471,20:26:27,0.001031992
1472,20:26:28,0.010214505
1473,20:26:29,0.005285412
1474,20:26:30,0.005194805
1475,20:26:31,0
1476,20:26:32,0
1478,20:26:34,0
1479,20:26:35,0.008179959
1480,20:26:36,0.02617801
1481,20:26:37,0.001034126
1482,20:26:38,0
1483,20:26:39,0
1484,20:26:40,0
1485,20:26:41,0.004127967
1486,20:26:42,0.002085506
1487,20:26:43,0.011133603
1488,20:26:44,0.001038422
1489,20:26:45,0.002079002
1490,20:26:46,0
1491,20:26:47,0
1492,20:26:48,0
1493,20:26:49,0
1494,20:26:50,0.016309888
1495,20:26:51,0.008385744
1496,20:26:52,0
1497,20:26:53,0.001048218
1498,20:26:54,0.002094241
1499,20:26:55,0.009433962
1500,20:26:56,0.01552795
1501,20:26:57,0.001060445
1503,20:26:59,0.0093361
1504,20:27:00,0.01025641
1505,20:27:01,0.002103049
1506,20:27:02,0
1507,20:27:03,0.00106383
1508,20:27:04,0.016326531
1509,20:27:05,0.015625
1510,20:27:06,0.001033058
1511,20:27:07,0
1512,20:27:08,0.009473684
1513,20:27:09,0.002129925
1514,20:27:10,0.015576324
1515,20:27:11,0.001988072
1516,20:27:12,0.01026694
1517,20:27:13,0.026812314
1518,20:27:14,0.010978044
1519,20:27:15,0.005392912
1520,20:27:16,0.002026342
1521,20:27:17,0
1522,20:27:18,0
1523,20:27:19,0.00101626
1524,20:27:20,0.003080082
1525,20:27:21,0.005159959
1526,20:27:22,0
1527,20:27:23,0.008298755
1528,20:27:24,0
1530,20:27:26,0
1531,20:27:27,0
1532,20:27:28,0.006160164
1533,20:27:29,0.00209205
1534,20:27:30,0.001060445
1535,20:27:31,0
1536,20:27:32,0.003118503
1537,20:27:33,0.002047083
1538,20:27:34,0.005285412
1539,20:27:35,0.022940563
1540,20:27:36,0.002134472
1541,20:27:37,0
1542,20:27:38,0.00101626
1543,20:27:39,0
1544,20:27:40,0
1545,20:27:41,0
1546,20:27:42,0
1547,20:27:43,0.00307377
1548,20:27:44,0.009240246
1549,20:27:45,0.003188098
1551,20:27:47,0
1552,20:27:48,0.001051525
1553,20:27:49,0.004179728
1554,20:27:50,0.001043841
1555,20:27:51,0
1556,20:27:52,0
1557,20:27:53,0.004119464
1558,20:27:54,0.002083333
1559,20:27:55,0.002070393
1560,20:27:56,0
1561,20:27:57,0
1562,20:27:58,0.001031992
1563,20:27:59,0.010373444
1564,20:28:00,0
1565,20:28:01,0
1566,20:28:02,0.001029866
1567,20:28:03,0
1568,20:28:04,0
1569,20:28:05,0
1570,20:28:06,0
1571,20:28:07,0
1572,20:28:08,0.005252101
1574,20:28:10,0.022610483
1575,20:28:11,0.039748954
1576,20:28:12,0.05723205
1577,20:28:13,0
1578,20:28:14,0
1579,20:28:15,0.010568032
1580,20:28:16,0.004136505
1581,20:28:17,0.006263048
1582,20:28:18,0.001017294
1583,20:28:19,0.012383901
1584,20:28:20,0.029567054
1585,20:28:21,0.008264463
1586,20:28:22,0.002053388
1587,20:28:23,0.00101833
1588,20:28:24,0.00102145
1589,20:28:25,0
1590,20:28:26,0.003061224
1591,20:28:27,0.004036327
1592,20:28:28,0.020979021
1593,20:28:29,0.038617886
1594,20:28:30,0
1595,20:28:31,0.011988012
1596,20:28:32,0.028600613
1597,20:28:33,0.001006036
1598,20:28:34,0.006042296
1599,20:28:35,0.004232804
1601,20:28:37,0.02217529
1602,20:28:38,0.00310559
1603,20:28:39,0
1604,20:28:40,0.01754386
1605,20:28:41,0.034729316
1606,20:28:42,0.052740434
1607,20:28:43,0.069791667
1608,20:28:44,0.085452696
1609,20:28:45,0.106951872
1610,20:28:46,0.121085595
1611,20:28:47,0.136929461
1612,20:28:48,0.004145078
1613,20:28:49,0.022245763
1614,20:28:50,0.001042753
1615,20:28:51,0.004127967
1616,20:28:52,0.012618297
1617,20:28:53,0.014846235
1618,20:28:54,0.006103764
1619,20:28:55,0.016949153
1620,20:28:56,0.033578174
1621,20:28:57,0.050420168
1622,20:28:58,0.066945607
1623,20:28:59,0.083333333
1624,20:29:00,0.0125
1626,20:29:02,0.00102459
1627,20:29:03,0.018200202
1628,20:29:04,0.036231884
1629,20:29:05,0.054166667
1630,20:29:06,0.071800208
1631,20:29:07,0.090621707
1632,20:29:08,0.108994709
1633,20:29:09,0.124087591
1634,20:29:10,0.140771637
1635,20:29:11,0.159496327
1636,20:29:12,0.209417596
1637,20:29:13,0.190769231
1638,20:29:14,0.214209968
1639,20:29:15,0.226239669
1640,20:29:16,0.246346555
1641,20:29:17,0.259221311
1642,20:29:18,0.281543274
1643,20:29:19,0.302742616
1644,20:29:20,0.318277311
1646,20:29:22,0.329218107
1647,20:29:23,0.347064882
1648,20:29:24,0.363449692
1649,20:29:25,0.005070994
1650,20:29:26,0.016309888
1651,20:29:27,0.009
1652,20:29:28,0.026748971
1653,20:29:29,0.044193217
1654,20:29:30,0.063224447
1655,20:29:31,0.081223629
1656,20:29:32,0.097007224
1657,20:29:33,0.113846154
1658,20:29:34,0.133611691
1659,20:29:35,0.150727651
1660,20:29:36,0.169473684
1661,20:29:37,0.191397849
1662,20:29:38,0.203761755
1663,20:29:39,0.219461698
1664,20:29:40,0.001013171
1665,20:29:41,0.016865079
1666,20:29:42,0.001072961
1668,20:29:44,0.014522822
1669,20:29:45,0.004166667
1670,20:29:46,0
1671,20:29:47,0.002087683
1672,20:29:48,0.006282723
1673,20:29:49,0.023760331
1674,20:29:50,0.041841004
1675,20:29:51,0.058341863
1676,20:29:52,0.076763485
1677,20:29:53,0.094594595
1678,20:29:54,0.004145078
1679,20:29:55,0.008474576
1680,20:29:56,0.026371308
1681,20:29:57,0.043022036
1682,20:29:58,0.059793814
1683,20:29:59,0.001051525
1684,20:30:00,0.010131712
1685,20:30:01,0
1686,20:30:02,0.004206099
1687,20:30:03,0
1689,20:30:05,0.00130719
1690,20:30:06,0.00307377
1691,20:30:07,0.006179197
1692,20:30:08,0.023760331
1693,20:30:09,0.013829787
1694,20:30:10,0
1695,20:30:11,0.011518325
1696,20:30:12,0.028806584
1697,20:30:13,0.007113821
1698,20:30:14,0.025026069
1699,20:30:15,0
1700,20:30:16,0.001006036
1701,20:30:17,0.002026342
1702,20:30:18,0.002051282
1703,20:30:19,0.01975052
1704,20:30:20,0.004197272
1705,20:30:21,0.008385744
1706,20:30:22,0.002030457
1707,20:30:23,0.023407022
1708,20:30:24,0.035532995
1709,20:30:25,0.053911205
1710,20:30:26,0.070600632
1712,20:30:28,0.087774295
1713,20:30:29,0.012578616
1714,20:30:30,0.023538961
1715,20:30:31,0.001040583
1716,20:30:32,0.005192108
1717,20:30:33,0.022335025
1718,20:30:34,0.007391763
1719,20:30:35,0.005192108
1720,20:30:36,0.022916667
1721,20:30:37,0.003128259
1722,20:30:38,0.020725389
1723,20:30:39,0.001038422
1724,20:30:40,0.018828452
1725,20:30:41,0.036420395
1726,20:30:42,0.053235908
1727,20:30:43,0.002008032
1728,20:30:44,0.013429752
1729,20:30:45,0.038309115
1730,20:30:46,0.047619048
1731,20:30:47,0.065149948
1732,20:30:48,0.085037675
1733,20:30:49,0.098867147
1735,20:30:51,0.005117707
1736,20:30:52,0.011316872
1737,20:30:53,0.007150153
1738,20:30:54,0.007223942
1739,20:30:55,0.005122951
1740,20:30:56,0.006204757
1741,20:30:57,0.003102378
1742,20:30:58,0
1743,20:30:59,0.001064963
1744,20:31:00,0
1745,20:31:01,0.002070393
1746,20:31:02,0
1747,20:31:03,0.010204082
1748,20:31:04,0.00203252
1749,20:31:05,0
1750,20:31:06,0.003108808
1751,20:31:07,0.008298755
1752,20:31:08,0.002607562
1753,20:31:09,0.001028807
1754,20:31:10,0.01144641
1755,20:31:11,0.029258098
1756,20:31:12,0.00310559
1758,20:31:14,0
1759,20:31:15,0
1760,20:31:16,0
1761,20:31:17,0
1762,20:31:18,0.002057613
1763,20:31:19,0.001040583
1764,20:31:20,0.00509165
1765,20:31:21,0.011494253
1766,20:31:22,0.002096436
1767,20:31:23,0.002107482
1768,20:31:24,0
1769,20:31:25,0
1770,20:31:26,
1771,20:31:27,
1772,20:31:28,
1773,20:31:29,
1774,20:31:30,
1775,20:31:31,
1776,20:31:32,
1777,20:31:33,
1778,20:31:34,
1779,20:31:35,
1780,20:31:36,
1781,20:31:37,
1782,20:31:38,
1783,20:31:39,
1784,20:31:40,
1785,20:31:41,
1786,20:31:42,
1787,20:31:43,
1788,20:31:44,
1789,20:31:45,
1791,20:31:47,
1792,20:31:48,
1793,20:31:49,
1794,20:31:50,
1795,20:31:51,
1796,20:31:52,
1797,20:31:53,
1798,20:31:54,
1799,20:31:55,
1800,20:31:56,
1801,20:31:57,
1802,20:31:58,
1803,20:31:59,
1804,20:32:00,
1805,20:32:01,
1806,20:32:02,
1807,20:32:03,
1808,20:32:04,
1809,20:32:05,
1810,20:32:06,
1811,20:32:07,
1812,20:32:08,
1813,20:32:09,
1814,20:32:10,
1815,20:32:11,
1816,20:32:12,
1817,20:32:13,
1818,20:32:14,
1819,20:32:15,
1820,20:32:16,
1821,20:32:17,
1822,20:32:18,
1823,20:32:19,
1824,20:32:20,
1825,20:32:21,
1826,20:32:22,
1828,20:32:24,
1829,20:32:25,
1830,20:32:26,
1831,20:32:27,
1832,20:32:28,
1833,20:32:29,
1834,20:32:30,
1835,20:32:31,
1836,20:32:32,
1837,20:32:33,
1838,20:32:34,
1839,20:32:35,
1840,20:32:36,
1841,20:32:37,
1842,20:32:38,
1843,20:32:39,
1844,20:32:40,
1845,20:32:41,
1846,20:32:42,
1847,20:32:43,
1848,20:32:44,
1849,20:32:45,
1850,20:32:46,
1851,20:32:47,
1852,20:32:48,
1853,20:32:49,
1854,20:32:50,
1855,20:32:51,
1857,20:32:53,
1858,20:32:54,
1859,20:32:55,
1860,20:32:56,
1861,20:32:57,
1862,20:32:58,
1863,20:32:59,
1864,20:33:00,
1865,20:33:01,
1866,20:33:02,
1867,20:33:03,
1868,20:33:04,
1869,20:33:05,
1870,20:33:06,
1871,20:33:07,
1872,20:33:08,
1873,20:33:09,
1874,20:33:10,
1875,20:33:11,
1876,20:33:12,
1877,20:33:13,
1878,20:33:14,
1879,20:33:15,
1880,20:33:16,
1881,20:33:17,
1882,20:33:18,
1883,20:33:19,
1884,20:33:20,
1885,20:33:21,
1886,20:33:22,
1887,20:33:23,
1888,20:33:24,
1889,20:33:25,
1891,20:33:27,
1892,20:33:28,
1893,20:33:29,
1894,20:33:30,
1895,20:33:31,
1896,20:33:32,
1897,20:33:33,
1898,20:33:34,
1899,20:33:35,
1900,20:33:36,
1901,20:33:37,
1902,20:33:38,
1903,20:33:39,
1904,20:33:40,
1905,20:33:41,
1906,20:33:42,
1907,20:33:43,
1908,20:33:44,
1909,20:33:45,
1910,20:33:46,
1911,20:33:47,
1912,20:33:48,
1913,20:33:49,
1914,20:33:50,
1915,20:33:51,
1916,20:33:52,
1917,20:33:53,
1918,20:33:54,
1919,20:33:55,
1920,20:33:56,
1922,20:33:58,
1923,20:33:59,
1924,20:34:00,
1925,20:34:01,
1926,20:34:02,
1927,20:34:03,
1928,20:34:04,
1929,20:34:05,
1930,20:34:06,
1931,20:34:07,
1932,20:34:08,
1933,20:34:09,
1934,20:34:10,
1935,20:34:11,
1936,20:34:12,
1937,20:34:13,
1938,20:34:14,
1939,20:34:15,
1940,20:34:16,
1941,20:34:17,
1942,20:34:18,
1943,20:34:19,
1944,20:34:20,
1945,20:34:21,
1946,20:34:22,
1947,20:34:23,
1948,20:34:24,
1949,20:34:25,
1950,20:34:26,
1951,20:34:27,
1952,20:34:28,
1953,20:34:29,
1954,20:34:30,
1955,20:34:31,
1956,20:34:32,
1958,20:34:34,
1959,20:34:35,
1960,20:34:36,
1961,20:34:37,
1962,20:34:38,
1963,20:34:39,
1964,20:34:40,
1965,20:34:41,
1966,20:34:42,
1967,20:34:43,
1968,20:34:44,
1969,20:34:45,
1970,20:34:46,
1971,20:34:47,
1972,20:34:48,
1973,20:34:49,
1974,20:34:50,
1975,20:34:51,
1976,20:34:52,
1977,20:34:53,
1978,20:34:54,
1979,20:34:55,
1980,20:34:56,
1981,20:34:57,
1982,20:34:58,
1983,20:34:59,
1984,20:35:00,
1985,20:35:01,
1986,20:35:02,
1987,20:35:03,
1988,20:35:04,
1990,20:35:06,
1991,20:35:07,
1992,20:35:08,
1993,20:35:09,
1994,20:35:10,
1995,20:35:11,
1996,20:35:12,
1997,20:35:13,
1998,20:35:14,
1999,20:35:15,
2000,20:35:16,
2001,20:35:17,
2002,20:35:18,
2003,20:35:19,
2004,20:35:20,
2005,20:35:21,
2006,20:35:22,
2007,20:35:23,
2008,20:35:24,
2009,20:35:25,
2010,20:35:26,
2011,20:35:27,
2012,20:35:28,
2013,20:35:29,
2014,20:35:30,
2015,20:35:31,
2016,20:35:32,
2017,20:35:33,
2018,20:35:34,
2020,20:35:36,
2021,20:35:37,
2022,20:35:38,
2023,20:35:39,
2024,20:35:40,
2025,20:35:41,
2026,20:35:42,
2027,20:35:43,
2028,20:35:44,
2029,20:35:45,
2030,20:35:46,
2031,20:35:47,
2032,20:35:48,
2033,20:35:49,
2034,20:35:50,
2035,20:35:51,
2036,20:35:52,
2037,20:35:53,
2038,20:35:54,
2039,20:35:55,
2040,20:35:56,
2041,20:35:57,
2042,20:35:58,
2043,20:35:59,
2044,20:36:00,
2045,20:36:01,
2046,20:36:02,
2047,20:36:03,
2048,20:36:04,
2050,20:36:06,
2051,20:36:07,
2052,20:36:08,
2053,20:36:09,
2054,20:36:10,
2055,20:36:11,
2056,20:36:12,
2057,20:36:13,
2058,20:36:14,
2059,20:36:15,
2060,20:36:16,
2061,20:36:17,
2062,20:36:18,
2063,20:36:19,
2064,20:36:20,
2065,20:36:21,
2066,20:36:22,
2067,20:36:23,
2068,20:36:24,
2069,20:36:25,
2070,20:36:26,
2071,20:36:27,
2072,20:36:28,
2073,20:36:29,
2074,20:36:30,
2075,20:36:31,
2076,20:36:32,
2077,20:36:33,
2078,20:36:34,
2079,20:36:35,
2080,20:36:36,
2081,20:36:37,
2082,20:36:38,
2084,20:36:40,
2085,20:36:41,
2086,20:36:42,
2087,20:36:43,
2088,20:36:44,
2089,20:36:45,
2090,20:36:46,
2091,20:36:47,
2092,20:36:48,
2093,20:36:49,
2094,20:36:50,
2095,20:36:51,
2096,20:36:52,
2097,20:36:53,
2098,20:36:54,
2099,20:36:55,
2100,20:36:56,
2101,20:36:57,
2102,20:36:58,
2103,20:36:59,
2104,20:37:00,
2105,20:37:01,
2106,20:37:02,
2107,20:37:03,
2108,20:37:04,
2109,20:37:05,
2110,20:37:06,
2111,20:37:07,
2112,20:37:08,
2114,20:37:10,
2115,20:37:11,
2116,20:37:12,
2117,20:37:13,
2118,20:37:14,
2119,20:37:15,
2120,20:37:16,
2121,20:37:17,
2122,20:37:18,
2123,20:37:19,
2124,20:37:20,
2125,20:37:21,
2126,20:37:22,
2127,20:37:23,
2128,20:37:24,
2129,20:37:25,
2130,20:37:26,
2131,20:37:27,
2132,20:37:28,
2133,20:37:29,
2134,20:37:30,
2135,20:37:31,
2136,20:37:32,
2137,20:37:33,
2138,20:37:34,
2139,20:37:35,
2140,20:37:36,
2141,20:37:37,
2142,20:37:38,
2143,20:37:39,
2144,20:37:40,
2146,20:37:42,
2147,20:37:43,
2148,20:37:44,
2149,20:37:45,
2150,20:37:46,
2151,20:37:47,
2152,20:37:48,
2153,20:37:49,
2154,20:37:50,
2155,20:37:51,
2156,20:37:52,
2157,20:37:53,
2158,20:37:54,
2159,20:37:55,
2160,20:37:56,
2161,20:37:57,
2162,20:37:58,
2163,20:37:59,
2164,20:38:00,
2165,20:38:01,
2166,20:38:02,
2167,20:38:03,
2168,20:38:04,
2169,20:38:05,
2170,20:38:06,
2171,20:38:07,
2172,20:38:08,
2173,20:38:09,
2174,20:38:10,
2175,20:38:11,
2176,20:38:12,
2178,20:38:14,
2179,20:38:15,
2180,20:38:16,
2181,20:38:17,
2182,20:38:18,
2183,20:38:19,
2184,20:38:20,
2185,20:38:21,
2186,20:38:22,
2187,20:38:23,
2188,20:38:24,
2189,20:38:25,
2190,20:38:26,
2191,20:38:27,
2192,20:38:28,
2193,20:38:29,
2194,20:38:30,
2195,20:38:31,
2196,20:38:32,
2197,20:38:33,
2198,20:38:34,
2199,20:38:35,
2200,20:38:36,
2201,20:38:37,
2202,20:38:38,
2203,20:38:39,
2204,20:38:40,
2206,20:38:42,
2207,20:38:43,
2208,20:38:44,
2209,20:38:45,
2210,20:38:46,
2211,20:38:47,
2212,20:38:48,
2213,20:38:49,
2214,20:38:50,
2215,20:38:51,
2216,20:38:52,
2217,20:38:53,0.001043841
2218,20:38:54,0.008421053
2219,20:38:55,0.01026694
2220,20:38:56,0.007150153
2221,20:38:57,0.011530398
2222,20:38:58,0.028125
2223,20:38:59,0
2224,20:39:00,0
2225,20:39:01,0.003095975
2226,20:39:02,0.002063983
2227,20:39:03,0
2228,20:39:04,0.005302227
2229,20:39:05,
2230,20:39:06,
2231,20:39:07,
2232,20:39:08,
2233,20:39:09,
2234,20:39:10,
2235,20:39:11,
2237,20:39:13,
2238,20:39:14,
2239,20:39:15,
2240,20:39:16,
2241,20:39:17,
2242,20:39:18,
2243,20:39:19,
2244,20:39:20,
2245,20:39:21,
2246,20:39:22,
2247,20:39:23,
2248,20:39:24,
2249,20:39:25,
2250,20:39:26,
2251,20:39:27,
2252,20:39:28,
2253,20:39:29,
2254,20:39:30,
2255,20:39:31,
2256,20:39:32,
2257,20:39:33,
2258,20:39:34,
2259,20:39:35,
2260,20:39:36,
2261,20:39:37,
2262,20:39:38,
2263,20:39:39,
2264,20:39:40,
2265,20:39:41,
2266,20:39:42,
2267,20:39:43,
2268,20:39:44,
2269,20:39:45,
2270,20:39:46,
2271,20:39:47,
2272,20:39:48,
2274,20:39:50,
2275,20:39:51,
2276,20:39:52,
2277,20:39:53,
2278,20:39:54,
2279,20:39:55,
2280,20:39:56,
2281,20:39:57,
2282,20:39:58,
2283,20:39:59,
2284,20:40:00,
2285,20:40:01,
2286,20:40:02,
2287,20:40:03,
2288,20:40:04,
2289,20:40:05,
2290,20:40:06,
2291,20:40:07,
2292,20:40:08,
2293,20:40:09,
2294,20:40:10,
