Timestamp,PERCLOS,State,,Timestamp,PERCLOS,State
1622,0,Awake,,1575,0,Awake
1623,0,Awake,,1576,0,Awake
1624,0,Awake,,1577,0,Awake
1625,0,Awake,,1578,0,Awake
1626,0,Awake,,1579,0,Awake
1627,0,Awake,,1580,0,Awake
1628,0,Awake,,1581,0,Awake
1629,0,Awake,,1582,0,Awake
1630,0,Awake,,1583,0,Awake
1631,0,Awake,,1584,0,Awake
1632,0,Awake,,1585,0,Awake
1633,0,Awake,,1586,0,Awake
1634,0,Awake,,1587,0,Awake
1635,0,Awake,,1588,0,Awake
1636,0,Awake,,1589,0,Awake
1637,0,Awake,,1590,0.001,Awake
1638,0,Awake,,1591,0.001,Awake
1639,0,Awake,,1592,0,Awake
1641,0,Awake,,1593,0,Awake
1642,0.001,Awake,,1594,0,Awake
1643,0,Awake,,1595,0,Awake
1644,0,Awake,,1596,0,Awake
1645,0,Awake,,1597,0,Awake
1646,0,Awake,,1598,0,Awake
1647,0,Awake,,1599,0,Awake
1648,0,Awake,,1600,0,Awake
1649,0,Awake,,1601,0,Awake
1650,0,Awake,,1602,0,Awake
1651,0,Awake,,1603,0,Awake
1652,0,Awake,,1604,0,Awake
1653,0,Awake,,1605,0,Awake
1654,0,Awake,,1606,0,Awake
1655,0,Awake,,1607,,
1656,0,Awake,,1608,0,Awake
1657,0,Awake,,1609,0,Awake
1658,0,Awake,,1610,0.002,Awake
1659,0,Awake,,1611,0,Awake
1660,0,Awake,,1612,0,Awake
1661,0,Awake,,1613,0,Awake
1662,0,Awake,,1614,0,Awake
1663,0,Awake,,1615,0,Awake
1664,0,Awake,,1616,0,Awake
1665,0,Awake,,1617,0,Awake
1666,0,Awake,,1618,0,Awake
1667,0,Awake,,1619,0,Awake
1668,0,Awake,,1620,0,Awake
1669,0,Awake,,1621,0,Awake
1670,0,Awake,,1622,0,Awake
1671,0,Awake,,1623,0,Awake
1672,0,Awake,,1624,0,Awake
1674,0,Awake,,1625,0,Awake
1675,0,Awake,,1626,0,Awake
1676,0,Awake,,1627,0,Awake
1677,0,Awake,,1628,0,Awake
1678,0,Awake,,1629,0,Awake
1679,0,Awake,,1630,0,Awake
1680,0,Awake,,1631,0,Awake
1681,0,Awake,,1632,0,Awake
1682,0,Awake,,1633,0,Awake
1683,0,Awake,,1634,0,Awake
1684,0,Awake,,1635,0,Awake
1685,0,Awake,,1636,0,Awake
1686,0,Awake,,1637,0,Awake
1687,0,Awake,,1638,0,Awake
1688,0,Awake,,1639,0,Awake
1689,0,Awake,,1640,,
1690,0,Awake,,1641,0,Awake
1691,0,Awake,,1642,0.001,Awake
1692,0,Awake,,1643,0,Awake
1693,0,Awake,,1644,0,Awake
1694,0,Awake,,1645,0,Awake
1695,0,Awake,,1646,0,Awake
1696,0,Awake,,1647,0,Awake
1697,0,Awake,,1648,0,Awake
1698,0,Awake,,1649,0,Awake
1699,0,Awake,,1650,0,Awake
1700,0,Awake,,1651,0,Awake
1701,0,Awake,,1652,0,Awake
1702,0,Awake,,1653,0,Awake
1703,0,Awake,,1654,0,Awake
1704,0,Awake,,1655,0,Awake
1705,0,Awake,,1656,0,Awake
1706,0,Awake,,1657,0,Awake
1707,0,Awake,,1658,0,Awake
1708,0,Awake,,1659,0,Awake
1709,0,Awake,,1660,0,Awake
1710,0,Awake,,1661,0,Awake
1712,0,Awake,,1662,0,Awake
1713,0,Awake,,1663,0,Awake
1714,0,Awake,,1664,0,Awake
1715,0.001,Awake,,1665,0,Awake
1716,0,Awake,,1666,0,Awake
1717,0,Awake,,1667,0,Awake
1718,0,Awake,,1668,0,Awake
1719,0,Awake,,1669,0,Awake
1720,0,Awake,,1670,0,Awake
1721,0,Awake,,1671,0,Awake
1722,0,Awake,,1672,0,Awake
1723,0,Awake,,1673,,
1724,0,Awake,,1674,0,Awake
1725,0,Awake,,1675,0,Awake
1726,0,Awake,,1676,0,Awake
1727,0.001,Awake,,1677,0,Awake
1728,0.002,Awake,,1678,0,Awake
1729,0,Awake,,1679,0,Awake
1730,0,Awake,,1680,0,Awake
1731,0,Awake,,1681,0,Awake
1732,0,Awake,,1682,0,Awake
1733,0.001,Awake,,1683,0,Awake
1734,0,Awake,,1684,0,Awake
1735,0,Awake,,1685,0,Awake
1736,0,Awake,,1686,0,Awake
1737,0.001,Awake,,1687,0,Awake
1738,0,Awake,,1688,0,Awake
1740,0,Awake,,1689,0,Awake
1741,0,Awake,,1690,0,Awake
1742,0,Awake,,1691,0,Awake
1743,0,Awake,,1692,0,Awake
1744,0,Awake,,1693,0,Awake
1745,0,Awake,,1694,0,Awake
1746,0,Awake,,1695,0,Awake
1747,0,Awake,,1696,0,Awake
1748,0,Awake,,1697,0,Awake
1749,0,Awake,,1698,0,Awake
1750,0,Awake,,1699,0,Awake
1751,0,Awake,,1700,0,Awake
1752,0,Awake,,1701,0,Awake
1753,0,Awake,,1702,0,Awake
1754,0,Awake,,1703,0,Awake
1755,0,Awake,,1704,0,Awake
1756,0,Awake,,1705,0,Awake
1757,0,Awake,,1706,0,Awake
1758,0,Awake,,1707,0,Awake
1759,0,Awake,,1708,0,Awake
1760,0,Awake,,1709,0,Awake
1761,0,Awake,,1710,0,Awake
1762,0,Awake,,1711,,
1763,0,Awake,,1712,0,Awake
1764,0,Awake,,1713,0,Awake
1765,0,Awake,,1714,0,Awake
1766,0,Awake,,1715,0.001,Awake
1767,0,Awake,,1716,0,Awake
1768,0,Awake,,1717,0,Awake
1769,0,Awake,,1718,0,Awake
1771,0,Awake,,1719,0,Awake
1772,0,Awake,,1720,0,Awake
1773,0,Awake,,1721,0,Awake
1774,0,Awake,,1722,0,Awake
1775,0,Awake,,1723,0,Awake
1776,0,Awake,,1724,0,Awake
1777,0,Awake,,1725,0,Awake
1778,0,Awake,,1726,0,Awake
1779,0,Awake,,1727,0.001,Awake
1780,0,Awake,,1728,0.002,Awake
1781,0,Awake,,1729,0,Awake
1782,0,Awake,,1730,0,Awake
1783,0,Awake,,1731,0,Awake
1784,0,Awake,,1732,0,Awake
1785,0,Awake,,1733,0.001,Awake
1786,0,Awake,,1734,0,Awake
1787,0,Awake,,1735,0,Awake
1788,0,Awake,,1736,0,Awake
1789,0,Awake,,1737,0.001,Awake
1790,0,Awake,,1738,0,Awake
1791,0,Awake,,1739,,
1792,0,Awake,,1740,0,Awake
1793,0,Awake,,1741,0,Awake
1794,0,Awake,,1742,0,Awake
1795,0,Awake,,1743,0,Awake
1796,0,Awake,,1744,0,Awake
1797,0,Awake,,1745,0,Awake
1798,0,Awake,,1746,0,Awake
1799,0,Awake,,1747,0,Awake
1800,0,Awake,,1748,0,Awake
1801,0,Awake,,1749,0,Awake
1802,0,Awake,,1750,0,Awake
1803,0,Awake,,1751,0,Awake
1804,0,Awake,,1752,0,Awake
1805,0,Awake,,1753,0,Awake
1806,0,Awake,,1754,0,Awake
1808,0,Awake,,1755,0,Awake
1809,0,Awake,,1756,0,Awake
1810,0,Awake,,1757,0,Awake
1811,0,Awake,,1758,0,Awake
1812,0,Awake,,1759,0,Awake
1813,0,Awake,,1760,0,Awake
1814,0,Awake,,1761,0,Awake
1815,0,Awake,,1762,0,Awake
1816,0,Awake,,1763,0,Awake
1817,0,Awake,,1764,0,Awake
1818,0,Awake,,1765,0,Awake
1819,0,Awake,,1766,0,Awake
1820,0,Awake,,1767,0,Awake
1821,0,Awake,,1768,0,Awake
1822,0,Awake,,1769,0,Awake
1823,0,Awake,,1770,,
1824,0,Awake,,1771,0,Awake
1825,0,Awake,,1772,0,Awake
1826,0,Awake,,1773,0,Awake
1827,0,Awake,,1774,0,Awake
1828,0,Awake,,1775,0,Awake
1829,0,Awake,,1776,0,Awake
1830,0,Awake,,1777,0,Awake
1831,0,Awake,,1778,0,Awake
1832,0.001,Awake,,1779,0,Awake
1833,0,Awake,,1780,0,Awake
1834,0,Awake,,1781,0,Awake
1835,0,Awake,,1782,0,Awake
1836,0,Awake,,1783,0,Awake
1837,0,Awake,,1784,0,Awake
1838,0,Awake,,1785,0,Awake
1839,0,Awake,,1786,0,Awake
1840,0,Awake,,1787,0,Awake
1842,0,Awake,,1788,0,Awake
1843,0,Awake,,1789,0,Awake
1844,0,Awake,,1790,0,Awake
1845,0,Awake,,1791,0,Awake
1846,0,Awake,,1792,0,Awake
1847,0,Awake,,1793,0,Awake
1848,0,Awake,,1794,0,Awake
1849,0,Awake,,1795,0,Awake
1850,0,Awake,,1796,0,Awake
1851,0,Awake,,1797,0,Awake
1852,0,Awake,,1798,0,Awake
1853,0,Awake,,1799,0,Awake
1854,0,Awake,,1800,0,Awake
1855,0,Awake,,1801,0,Awake
1856,0,Awake,,1802,0,Awake
1857,0,Awake,,1803,0,Awake
1858,0,Awake,,1804,0,Awake
1859,0,Awake,,1805,0,Awake
1860,0,Awake,,1806,0,Awake
1861,0,Awake,,1807,,
1862,0,Awake,,1808,0,Awake
1863,0,Awake,,1809,0,Awake
1864,0,Awake,,1810,0,Awake
1865,0,Awake,,1811,0,Awake
1866,0,Awake,,1812,0,Awake
1867,0,Awake,,1813,0,Awake
1868,0,Awake,,1814,0,Awake
1869,0,Awake,,1815,0,Awake
1870,0,Awake,,1816,0,Awake
1871,0,Awake,,1817,0,Awake
1873,0,Awake,,1818,0,Awake
1874,0,Awake,,1819,0,Awake
1875,0,Awake,,1820,0,Awake
1876,0,Awake,,1821,0,Awake
1877,0,Awake,,1822,0,Awake
1878,0,Awake,,1823,0,Awake
1879,0,Awake,,1824,0,Awake
1880,0,Awake,,1825,0,Awake
1881,0,Awake,,1826,0,Awake
1882,0,Awake,,1827,0,Awake
1883,0,Awake,,1828,0,Awake
1884,0,Awake,,1829,0,Awake
1885,0,Awake,,1830,0,Awake
1886,0,Awake,,1831,0,Awake
1887,0,Awake,,1832,0.001,Awake
1888,0,Awake,,1833,0,Awake
1889,0,Awake,,1834,0,Awake
1890,0,Awake,,1835,0,Awake
1891,0,Awake,,1836,0,Awake
1892,0,Awake,,1837,0,Awake
1893,0,Awake,,1838,0,Awake
1894,0,Awake,,1839,0,Awake
1895,0,Awake,,1840,0,Awake
1896,0,Awake,,1841,,
1897,0,Awake,,1842,0,Awake
1898,0,Awake,,1843,0,Awake
1899,0,Awake,,1844,0,Awake
1900,0,Awake,,1845,0,Awake
1901,0,Awake,,1846,0,Awake
1902,0,Awake,,1847,0,Awake
1903,0,Awake,,1848,0,Awake
1905,0,Awake,,1849,0,Awake
1906,0,Awake,,1850,0,Awake
1907,0,Awake,,1851,0,Awake
1908,0,Awake,,1852,0,Awake
1909,0,Awake,,1853,0,Awake
1910,0,Awake,,1854,0,Awake
1911,0,Awake,,1855,0,Awake
1912,0,Awake,,1856,0,Awake
1913,0,Awake,,1857,0,Awake
1914,0,Awake,,1858,0,Awake
1915,0,Awake,,1859,0,Awake
1916,0,Awake,,1860,0,Awake
1917,0,Awake,,1861,0,Awake
1918,0,Awake,,1862,0,Awake
1919,0,Awake,,1863,0,Awake
1920,0,Awake,,1864,0,Awake
1921,0,Awake,,1865,0,Awake
1922,0,Awake,,1866,0,Awake
1923,0,Awake,,1867,0,Awake
1924,0,Awake,,1868,0,Awake
1925,0,Awake,,1869,0,Awake
1926,0,Awake,,1870,0,Awake
1927,0,Awake,,1871,0,Awake
1928,0,Awake,,1872,,
1929,0,Awake,,1873,0,Awake
1930,0,Awake,,1874,0,Awake
1931,0,Awake,,1875,0,Awake
1932,0,Awake,,1876,0,Awake
1933,0,Awake,,1877,0,Awake
1934,0,Awake,,1878,0,Awake
1935,0,Awake,,1879,0,Awake
1936,0,Awake,,1880,0,Awake
1937,0,Awake,,1881,0,Awake
1939,0,Awake,,1882,0,Awake
1940,0,Awake,,1883,0,Awake
1941,0,Awake,,1884,0,Awake
1942,0,Awake,,1885,0,Awake
1943,0,Awake,,1886,0,Awake
1944,0,Awake,,1887,0,Awake
1945,0,Awake,,1888,0,Awake
1946,0,Awake,,1889,0,Awake
1947,0,Awake,,1890,0,Awake
1948,0,Awake,,1891,0,Awake
1949,0,Awake,,1892,0,Awake
1950,0,Awake,,1893,0,Awake
1951,0,Awake,,1894,0,Awake
1952,0,Awake,,1895,0,Awake
1953,0,Awake,,1896,0,Awake
1954,0,Awake,,1897,0,Awake
1955,0,Awake,,1898,0,Awake
1956,0,Awake,,1899,0,Awake
1957,0,Awake,,1900,0,Awake
1958,0,Awake,,1901,0,Awake
1959,0,Awake,,1902,0,Awake
1960,0,Awake,,1903,0,Awake
1961,0,Awake,,1904,,
1962,0,Awake,,1905,0,Awake
1963,0,Awake,,1906,0,Awake
1964,0,Awake,,1907,0,Awake
1965,0,Awake,,1908,0,Awake
1967,0,Awake,,1909,0,Awake
1968,0,Awake,,1910,0,Awake
1969,0,Awake,,1911,0,Awake
1970,0,Awake,,1912,0,Awake
1971,0,Awake,,1913,0,Awake
1972,0,Awake,,1914,0,Awake
1973,0,Awake,,1915,0,Awake
1974,0,Awake,,1916,0,Awake
1975,0,Awake,,1917,0,Awake
1976,0,Awake,,1918,0,Awake
1977,0,Awake,,1919,0,Awake
1978,0,Awake,,1920,0,Awake
1979,0,Awake,,1921,0,Awake
1980,0,Awake,,1922,0,Awake
1981,0,Awake,,1923,0,Awake
1982,0,Awake,,1924,0,Awake
1983,0,Awake,,1925,0,Awake
1984,0,Awake,,1926,0,Awake
1985,0,Awake,,1927,0,Awake
1986,0,Awake,,1928,0,Awake
1987,0,Awake,,1929,0,Awake
1988,0,Awake,,1930,0,Awake
1989,0,Awake,,1931,0,Awake
1990,0,Awake,,1932,0,Awake
1991,0,Awake,,1933,0,Awake
1992,0,Awake,,1934,0,Awake
1993,0,Awake,,1935,0,Awake
1994,0,Awake,,1936,0,Awake
1996,0,Awake,,1937,0,Awake
1997,0,Awake,,1938,,
1998,0,Awake,,1939,0,Awake
1999,0,Awake,,1940,0,Awake
2000,0,Awake,,1941,0,Awake
2001,0,Awake,,1942,0,Awake
2002,0,Awake,,1943,0,Awake
2003,0.001,Awake,,1944,0,Awake
2004,0,Awake,,1945,0,Awake
2005,0,Awake,,1946,0,Awake
2006,0,Awake,,1947,0,Awake
2007,0,Awake,,1948,0,Awake
2008,0,Awake,,1949,0,Awake
2009,0,Awake,,1950,0,Awake
2010,0,Awake,,1951,0,Awake
2011,0,Awake,,1952,0,Awake
2012,0,Awake,,1953,0,Awake
2013,0.001,Awake,,1954,0,Awake
2014,0,Awake,,1955,0,Awake
2015,0,Awake,,1956,0,Awake
2016,0,Awake,,1957,0,Awake
2017,0,Awake,,1958,0,Awake
2018,0,Awake,,1959,0,Awake
2019,0,Awake,,1960,0,Awake
2020,0,Awake,,1961,0,Awake
2021,0,Awake,,1962,0,Awake
2022,0,Awake,,1963,0,Awake
2023,0,Awake,,1964,0,Awake
2024,0,Awake,,1965,0,Awake
2025,0,Awake,,1966,,
2026,0,Awake,,1967,0,Awake
2027,0,Awake,,1968,0,Awake
2028,0,Awake,,1969,0,Awake
2030,0,Awake,,1970,0,Awake
2031,0,Awake,,1971,0,Awake
2032,0,Awake,,1972,0,Awake
2033,0,Awake,,1973,0,Awake
2034,0,Awake,,1974,0,Awake
2035,0,Awake,,1975,0,Awake
2036,0,Awake,,1976,0,Awake
2037,0,Awake,,1977,0,Awake
2038,0,Awake,,1978,0,Awake
2039,0,Awake,,1979,0,Awake
2040,0,Awake,,1980,0,Awake
2041,0,Awake,,1981,0,Awake
2042,0,Awake,,1982,0,Awake
2043,0,Awake,,1983,0,Awake
2044,0,Awake,,1984,0,Awake
2045,0,Awake,,1985,0,Awake
2046,0,Awake,,1986,0,Awake
2047,0,Awake,,1987,0,Awake
2048,0,Awake,,1988,0,Awake
2049,0,Awake,,1989,0,Awake
2050,0,Awake,,1990,0,Awake
2051,0,Awake,,1991,0,Awake
2052,0,Awake,,1992,0,Awake
2053,0,Awake,,1993,0,Awake
2054,0,Awake,,1994,0,Awake
2055,0,Awake,,1995,,
2056,0,Awake,,1996,0,Awake
2057,0,Awake,,1997,0,Awake
2058,0,Awake,,1998,0,Awake
2059,0,Awake,,1999,0,Awake
2061,0,Awake,,2000,0,Awake
2062,0,Awake,,2001,0,Awake
2063,0,Awake,,2002,0,Awake
2064,0,Awake,,2003,0.001,Awake
2065,0,Awake,,2004,0,Awake
2066,0,Awake,,2005,0,Awake
2067,0,Awake,,2006,0,Awake
2068,0,Awake,,2007,0,Awake
2069,0,Awake,,2008,0,Awake
2070,0,Awake,,2009,0,Awake
2071,0.001,Awake,,2010,0,Awake
2072,0,Awake,,2011,0,Awake
2073,0,Awake,,2012,0,Awake
2074,0,Awake,,2013,0.001,Awake
2075,0.001,Awake,,2014,0,Awake
2076,0,Awake,,2015,0,Awake
2077,0,Awake,,2016,0,Awake
2078,0.001,Awake,,2017,0,Awake
2079,0,Awake,,2018,0,Awake
2080,0,Awake,,2019,0,Awake
2081,0,Awake,,2020,0,Awake
2082,0,Awake,,2021,0,Awake
2083,0,Awake,,2022,0,Awake
2084,0,Awake,,2023,0,Awake
2085,0,Awake,,2024,0,Awake
2086,0,Awake,,2025,0,Awake
2087,0,Awake,,2026,0,Awake
2088,0,Awake,,2027,0,Awake
2089,0,Awake,,2028,0,Awake
2090,0,Awake,,2029,,
2091,0,Awake,,2030,0,Awake
2092,0,Awake,,2031,0,Awake
2093,0,Awake,,2032,0,Awake
2095,0,Awake,,2033,0,Awake
2096,0,Awake,,2034,0,Awake
2097,0,Awake,,2035,0,Awake
2098,0,Awake,,2036,0,Awake
2099,0.001,Awake,,2037,0,Awake
2100,0,Awake,,2038,0,Awake
2101,0,Awake,,2039,0,Awake
2102,0,Awake,,2040,0,Awake
2103,0,Awake,,2041,0,Awake
2104,0,Awake,,2042,0,Awake
2105,0,Awake,,2043,0,Awake
2106,0,Awake,,2044,0,Awake
2107,0,Awake,,2045,0,Awake
2108,0.001,Awake,,2046,0,Awake
2109,0,Awake,,2047,0,Awake
2110,0,Awake,,2048,0,Awake
2111,0.001,Awake,,2049,0,Awake
2112,0,Awake,,2050,0,Awake
2113,0.001,Awake,,2051,0,Awake
2114,0,Awake,,2052,0,Awake
2115,0,Awake,,2053,0,Awake
2116,0,Awake,,2054,0,Awake
2117,0,Awake,,2055,0,Awake
2118,0,Awake,,2056,0,Awake
2119,0,Awake,,2057,0,Awake
2120,0,Awake,,2058,0,Awake
2121,0,Awake,,2059,0,Awake
2122,0,Awake,,2060,,
2123,0,Awake,,2061,0,Awake
2124,0,Awake,,2062,0,Awake
2126,0,Awake,,2063,0,Awake
2127,0,Awake,,2064,0,Awake
2128,0,Awake,,2065,0,Awake
2129,0,Awake,,2066,0,Awake
2130,0,Awake,,2067,0,Awake
2131,0,Awake,,2068,0,Awake
2132,0,Awake,,2069,0,Awake
2133,0,Awake,,2070,0,Awake
2134,0,Awake,,2071,0.001,Awake
2135,0,Awake,,2072,0,Awake
2136,0,Awake,,2073,0,Awake
2137,0,Awake,,2074,0,Awake
2138,0,Awake,,2075,0.001,Awake
2139,0,Awake,,2076,0,Awake
2140,0,Awake,,2077,0,Awake
2141,0,Awake,,2078,0.001,Awake
2142,0,Awake,,2079,0,Awake
2143,0,Awake,,2080,0,Awake
2144,0,Awake,,2081,0,Awake
2145,0,Awake,,2082,0,Awake
2146,0,Awake,,2083,0,Awake
2147,0,Awake,,2084,0,Awake
2148,0,Awake,,2085,0,Awake
2149,0,Awake,,2086,0,Awake
2150,0,Awake,,2087,0,Awake
2151,0,Awake,,2088,0,Awake
2152,0,Awake,,2089,0,Awake
2153,0,Awake,,2090,0,Awake
2154,0,Awake,,2091,0,Awake
2155,0,Awake,,2092,0,Awake
2156,0.001,Awake,,2093,0,Awake
2157,0.001,Awake,,2094,,
2158,0,Awake,,2095,0,Awake
2160,0,Awake,,2096,0,Awake
2161,0,Awake,,2097,0,Awake
2162,0,Awake,,2098,0,Awake
2163,0,Awake,,2099,0.001,Awake
2164,0,Awake,,2100,0,Awake
2165,0,Awake,,2101,0,Awake
2166,0,Awake,,2102,0,Awake
2167,0,Awake,,2103,0,Awake
2168,0,Awake,,2104,0,Awake
2169,0,Awake,,2105,0,Awake
2170,0,Awake,,2106,0,Awake
2171,0,Awake,,2107,0,Awake
2172,0,Awake,,2108,0.001,Awake
2173,0,Awake,,2109,0,Awake
2174,0,Awake,,2110,0,Awake
2175,0,Awake,,2111,0.001,Awake
2176,0,Awake,,2112,0,Awake
2177,0,Awake,,2113,0.001,Awake
2178,0,Awake,,2114,0,Awake
2179,0,Awake,,2115,0,Awake
2180,0,Awake,,2116,0,Awake
2181,0,Awake,,2117,0,Awake
2182,0,Awake,,2118,0,Awake
2183,0,Awake,,2119,0,Awake
2184,0,Awake,,2120,0,Awake
2185,0,Awake,,2121,0,Awake
2186,0,Awake,,2122,0,Awake
2187,0,Awake,,2123,0,Awake
2188,0,Awake,,2124,0,Awake
2189,0,Awake,,2125,,
2190,0,Awake,,2126,0,Awake
2191,0,Awake,,2127,0,Awake
2192,0,Awake,,2128,0,Awake
2193,0,Awake,,2129,0,Awake
2194,0,Awake,,2130,0,Awake
2195,0,Awake,,2131,0,Awake
2196,0,Awake,,2132,0,Awake
2198,0,Awake,,2133,0,Awake
2199,0,Awake,,2134,0,Awake
2200,0,Awake,,2135,0,Awake
2201,0,Awake,,2136,0,Awake
2202,0,Awake,,2137,0,Awake
2203,0,Awake,,2138,0,Awake
2204,0,Awake,,2139,0,Awake
2205,0,Awake,,2140,0,Awake
2206,0,Awake,,2141,0,Awake
2207,0,Awake,,2142,0,Awake
2208,0,Awake,,2143,0,Awake
2209,0,Awake,,2144,0,Awake
2210,0,Awake,,2145,0,Awake
2211,0,Awake,,2146,0,Awake
2212,0,Awake,,2147,0,Awake
2213,0,Awake,,2148,0,Awake
2214,0,Awake,,2149,0,Awake
2215,0,Awake,,2150,0,Awake
2216,0,Awake,,2151,0,Awake
2217,0,Awake,,2152,0,Awake
2218,0,Awake,,2153,0,Awake
2219,0,Awake,,2154,0,Awake
2220,0,Awake,,2155,0,Awake
2221,0,Awake,,2156,0.001,Awake
2222,0,Awake,,2157,0.001,Awake
2223,0,Awake,,2158,0,Awake
2224,0,Awake,,2159,,
2225,0,Awake,,2160,0,Awake
2226,0,Awake,,2161,0,Awake
2227,0,Awake,,2162,0,Awake
2228,0,Awake,,2163,0,Awake
2229,0,Awake,,2164,0,Awake
2230,0,Awake,,2165,0,Awake
2231,0,Awake,,2166,0,Awake
2232,0,Awake,,2167,0,Awake
2234,0,Awake,,2168,0,Awake
2235,0,Awake,,2169,0,Awake
2236,0,Awake,,2170,0,Awake
2237,0,Awake,,2171,0,Awake
2238,0,Awake,,2172,0,Awake
2239,0,Awake,,2173,0,Awake
2240,0,Awake,,2174,0,Awake
2241,0,Awake,,2175,0,Awake
2242,0,Awake,,2176,0,Awake
2243,0,Awake,,2177,0,Awake
2244,0,Awake,,2178,0,Awake
2245,0,Awake,,2179,0,Awake
2246,0,Awake,,2180,0,Awake
2247,0,Awake,,2181,0,Awake
2248,0,Awake,,2182,0,Awake
2249,0,Awake,,2183,0,Awake
2250,0,Awake,,2184,0,Awake
2251,0,Awake,,2185,0,Awake
2252,0,Awake,,2186,0,Awake
2253,0,Awake,,2187,0,Awake
2254,0,Awake,,2188,0,Awake
2255,0,Awake,,2189,0,Awake
2256,0,Awake,,2190,0,Awake
2257,0,Awake,,2191,0,Awake
2258,0,Awake,,2192,0,Awake
2259,0,Awake,,2193,0,Awake
2260,0,Awake,,2194,0,Awake
2261,0,Awake,,2195,0,Awake
2262,0,Awake,,2196,0,Awake
2263,0,Awake,,2197,,
2264,0,Awake,,2198,0,Awake
2265,0,Awake,,2199,0,Awake
2266,0,Awake,,2200,0,Awake
2267,0,Awake,,2201,0,Awake
2268,0,Awake,,2202,0,Awake
2269,0,Awake,,2203,0,Awake
2270,0,Awake,,2204,0,Awake
2271,0,Awake,,2205,0,Awake
2273,0,Awake,,2206,0,Awake
2274,0,Awake,,2207,0,Awake
2275,0,Awake,,2208,0,Awake
2276,0,Awake,,2209,0,Awake
2277,0,Awake,,2210,0,Awake
2278,0,Awake,,2211,0,Awake
2279,0,Awake,,2212,0,Awake
2280,0,Awake,,2213,0,Awake
2281,0,Awake,,2214,0,Awake
2282,0,Awake,,2215,0,Awake
2283,0,Awake,,2216,0,Awake
2284,0,Awake,,2217,0,Awake
2285,0,Awake,,2218,0,Awake
2286,0,Awake,,2219,0,Awake
2287,0,Awake,,2220,0,Awake
2288,0,Awake,,2221,0,Awake
2289,0,Awake,,2222,0,Awake
2290,0,Awake,,2223,0,Awake
2291,0,Awake,,2224,0,Awake
2292,0,Awake,,2225,0,Awake
2293,0,Awake,,2226,0,Awake
2294,0,Awake,,2227,0,Awake
2295,0,Awake,,2228,0,Awake
2296,0,Awake,,2229,0,Awake
2297,0,Awake,,2230,0,Awake
2298,0,Awake,,2231,0,Awake
2299,0,Awake,,2232,0,Awake
2300,0,Awake,,2233,,
2301,0,Awake,,2234,0,Awake
2302,0,Awake,,2235,0,Awake
2303,0,Awake,,2236,0,Awake
2304,0,Awake,,2237,0,Awake
2305,0,Awake,,2238,0,Awake
2307,0,Awake,,2239,0,Awake
2308,0,Awake,,2240,0,Awake
2309,0,Awake,,2241,0,Awake
2310,0,Awake,,2242,0,Awake
2311,0,Awake,,2243,0,Awake
2312,0,Awake,,2244,0,Awake
2313,0,Awake,,2245,0,Awake
2314,0,Awake,,2246,0,Awake
2315,0,Awake,,2247,0,Awake
2316,0,Awake,,2248,0,Awake
2317,0,Awake,,2249,0,Awake
2318,0.001,Awake,,2250,0,Awake
2319,0,Awake,,2251,0,Awake
2320,0,Awake,,2252,0,Awake
2321,0,Awake,,2253,0,Awake
2322,0,Awake,,2254,0,Awake
2323,0,Awake,,2255,0,Awake
2324,0,Awake,,2256,0,Awake
2325,0,Awake,,2257,0,Awake
2326,0,Awake,,2258,0,Awake
2327,0,Awake,,2259,0,Awake
2328,0,Awake,,2260,0,Awake
2329,0,Awake,,2261,0,Awake
2330,0,Awake,,2262,0,Awake
2331,0,Awake,,2263,0,Awake
2332,0,Awake,,2264,0,Awake
2333,0,Awake,,2265,0,Awake
2334,0,Awake,,2266,0,Awake
2335,0,Awake,,2267,0,Awake
2336,0,Awake,,2268,0,Awake
2337,0,Awake,,2269,0,Awake
2338,0,Awake,,2270,0,Awake
2339,0,Awake,,2271,0,Awake
2340,0,Awake,,2272,,
2341,0,Awake,,2273,0,Awake
2342,0,Awake,,2274,0,Awake
2343,0,Awake,,2275,0,Awake
2344,0,Awake,,2276,0,Awake
2346,0,Awake,,2277,0,Awake
2347,0,Awake,,2278,0,Awake
2348,0,Awake,,2279,0,Awake
2349,0,Awake,,2280,0,Awake
2350,0,Awake,,2281,0,Awake
2351,0,Awake,,2282,0,Awake
2352,0.001,Awake,,2283,0,Awake
2353,0.001,Awake,,2284,0,Awake
2354,0,Awake,,2285,0,Awake
2355,0,Awake,,2286,0,Awake
2356,0,Awake,,2287,0,Awake
2357,0,Awake,,2288,0,Awake
2358,0,Awake,,2289,0,Awake
2359,0,Awake,,2290,0,Awake
2360,0,Awake,,2291,0,Awake
2361,0,Awake,,2292,0,Awake
2362,0,Awake,,2293,0,Awake
2363,0,Awake,,2294,0,Awake
2364,0,Awake,,2295,0,Awake
2365,0,Awake,,2296,0,Awake
2366,0,Awake,,2297,0,Awake
2367,0,Awake,,2298,0,Awake
2368,0,Awake,,2299,0,Awake
2369,0,Awake,,2300,0,Awake
2370,0,Awake,,2301,0,Awake
2371,0,Awake,,2302,0,Awake
2372,0,Awake,,2303,0,Awake
2373,0,Awake,,2304,0,Awake
2374,0,Awake,,2305,0,Awake
2375,0,Awake,,2306,,
2376,0,Awake,,2307,0,Awake
2377,0,Awake,,2308,0,Awake
2378,0,Awake,,2309,0,Awake
